epoch	time	train_nll	train_acc	valid_nll	valid_acc	test_nll	test_acc
398	23466	2.2080	0.23216	0.0000	0.00000	2.2761	0.16450
399	23508	2.2066	0.23426	0.0000	0.00000	2.2845	0.15230
400	23550	2.2065	0.23644	0.0000	0.00000	2.2821	0.15750
401	23591	2.2062	0.23554	0.0000	0.00000	2.2834	0.15570
402	23633	2.2060	0.23614	0.0000	0.00000	2.2833	0.15520
403	23675	2.2067	0.23428	0.0000	0.00000	2.2743	0.16590
404	23717	2.2061	0.23614	0.0000	0.00000	2.2730	0.16770
405	23758	2.2062	0.23578	0.0000	0.00000	2.2746	0.16560
406	23800	2.2065	0.23398	0.0000	0.00000	2.2815	0.15800
407	23842	2.2059	0.23378	0.0000	0.00000	2.2814	0.15850
408	23884	2.2061	0.23454	0.0000	0.00000	2.2801	0.16120
409	23925	2.2055	0.23692	0.0000	0.00000	2.2844	0.15490
410	23967	2.2046	0.23540	0.0000	0.00000	2.2803	0.15960
411	24009	2.2046	0.23826	0.0000	0.00000	2.2749	0.16620
412	24051	2.2045	0.23664	0.0000	0.00000	2.2735	0.16740
413	24092	2.2056	0.23626	0.0000	0.00000	2.2709	0.17060
414	24134	2.2040	0.23746	0.0000	0.00000	2.2781	0.16320
415	24176	2.2044	0.23818	0.0000	0.00000	2.2736	0.16720
416	24218	2.2024	0.24114	0.0000	0.00000	2.2783	0.16330
417	24260	2.2046	0.23814	0.0000	0.00000	2.2719	0.16900
418	24301	2.2032	0.23896	0.0000	0.00000	2.2693	0.17220
419	24343	2.2026	0.23998	0.0000	0.00000	2.2790	0.16220
420	24385	2.2031	0.24030	0.0000	0.00000	2.2710	0.17100
421	24427	2.2023	0.23886	0.0000	0.00000	2.2755	0.16730
422	24468	2.2026	0.24042	0.0000	0.00000	2.2696	0.17260
423	24510	2.2024	0.23994	0.0000	0.00000	2.2755	0.16650
424	24552	2.2020	0.24228	0.0000	0.00000	2.2643	0.18010
425	24594	2.2021	0.23950	0.0000	0.00000	2.2715	0.17020
426	24635	2.2019	0.23974	0.0000	0.00000	2.2784	0.16380
427	24677	2.2008	0.24220	0.0000	0.00000	2.2675	0.17540
428	24719	2.2020	0.23970	0.0000	0.00000	2.2672	0.17570
429	24761	2.2005	0.24266	0.0000	0.00000	2.2682	0.17450
430	24803	2.2009	0.24170	0.0000	0.00000	2.2688	0.17300
431	24844	2.2006	0.24162	0.0000	0.00000	2.2620	0.18230
432	24886	2.2000	0.24388	0.0000	0.00000	2.2675	0.17510
433	24928	2.1992	0.24408	0.0000	0.00000	2.2692	0.17200
434	24969	2.1999	0.24274	0.0000	0.00000	2.2671	0.17640
435	25011	2.1998	0.24364	0.0000	0.00000	2.2686	0.17380
436	25053	2.1974	0.24822	0.0000	0.00000	2.2619	0.18120
437	25094	2.1980	0.24634	0.0000	0.00000	2.2700	0.17290
438	25136	2.1986	0.24644	0.0000	0.00000	2.2703	0.17260
439	25178	2.1986	0.24492	0.0000	0.00000	2.2674	0.17420
440	25219	2.1983	0.24596	0.0000	0.00000	2.2623	0.18010
441	25261	2.1985	0.24696	0.0000	0.00000	2.2677	0.17410
442	25303	2.1994	0.24284	0.0000	0.00000	2.2647	0.17610
443	25344	2.1957	0.25032	0.0000	0.00000	2.2612	0.18090
444	25386	2.1960	0.24948	0.0000	0.00000	2.2688	0.17290
445	25428	2.1976	0.24700	0.0000	0.00000	2.2660	0.17560
446	25470	2.1972	0.24800	0.0000	0.00000	2.2645	0.17660
447	25511	2.1954	0.24980	0.0000	0.00000	2.2662	0.17520
448	25553	2.1952	0.24780	0.0000	0.00000	2.2627	0.17870
449	25595	2.1954	0.25000	0.0000	0.00000	2.2606	0.18080
450	25636	2.1957	0.24886	0.0000	0.00000	2.2596	0.18250
451	25678	2.1932	0.25108	0.0000	0.00000	2.2564	0.18470
452	25720	2.1945	0.25050	0.0000	0.00000	2.2592	0.18210
453	25762	2.1955	0.25058	0.0000	0.00000	2.2661	0.17550
454	25803	2.1932	0.25188	0.0000	0.00000	2.2572	0.18410
455	25845	2.1935	0.25096	0.0000	0.00000	2.2608	0.17950
456	25887	2.1933	0.24986	0.0000	0.00000	2.2609	0.17970
457	25928	2.1921	0.25416	0.0000	0.00000	2.2578	0.18310
458	25970	2.1930	0.25104	0.0000	0.00000	2.2562	0.18410
459	26012	2.1922	0.25306	0.0000	0.00000	2.2570	0.18150
460	26054	2.1943	0.24792	0.0000	0.00000	2.2609	0.17790
461	26095	2.1913	0.25400	0.0000	0.00000	2.2565	0.18230
462	26137	2.1907	0.25558	0.0000	0.00000	2.2574	0.18200
463	26179	2.1907	0.25464	0.0000	0.00000	2.2522	0.18710
464	26220	2.1916	0.25332	0.0000	0.00000	2.2539	0.18480
465	26262	2.1902	0.25506	0.0000	0.00000	2.2545	0.18490
466	26304	2.1918	0.25424	0.0000	0.00000	2.2513	0.18620
467	26346	2.1900	0.25540	0.0000	0.00000	2.2526	0.18500
468	26387	2.1891	0.25840	0.0000	0.00000	2.2591	0.17930
469	26429	2.1897	0.25750	0.0000	0.00000	2.2578	0.18240
470	26471	2.1894	0.25720	0.0000	0.00000	2.2537	0.18520
471	26512	2.1895	0.25570	0.0000	0.00000	2.2552	0.18410
472	26554	2.1879	0.25886	0.0000	0.00000	2.2542	0.18520
473	26596	2.1879	0.25708	0.0000	0.00000	2.2570	0.18090
474	26638	2.1879	0.25796	0.0000	0.00000	2.2546	0.18460
475	26679	2.1883	0.25752	0.0000	0.00000	2.2512	0.18700
476	26721	2.1865	0.25928	0.0000	0.00000	2.2524	0.18460
477	26763	2.1856	0.26052	0.0000	0.00000	2.2524	0.18500
478	26805	2.1862	0.26032	0.0000	0.00000	2.2487	0.18880
479	26846	2.1867	0.25980	0.0000	0.00000	2.2575	0.18080
480	26888	2.1860	0.25900	0.0000	0.00000	2.2530	0.18370
481	26930	2.1852	0.26070	0.0000	0.00000	2.2559	0.18200
482	26971	2.1851	0.26266	0.0000	0.00000	2.2559	0.18250
483	27013	2.1858	0.26126	0.0000	0.00000	2.2591	0.17850
484	27055	2.1854	0.26034	0.0000	0.00000	2.2571	0.18150
485	27096	2.1855	0.26018	0.0000	0.00000	2.2571	0.18110
486	27138	2.1850	0.26146	0.0000	0.00000	2.2560	0.18240
487	27180	2.1840	0.26224	0.0000	0.00000	2.2510	0.18450
488	27222	2.1826	0.26406	0.0000	0.00000	2.2496	0.18640
489	27263	2.1840	0.26220	0.0000	0.00000	2.2522	0.18450
490	27305	2.1833	0.26280	0.0000	0.00000	2.2512	0.18570
491	27347	2.1818	0.26560	0.0000	0.00000	2.2617	0.17530
492	27388	2.1825	0.26454	0.0000	0.00000	2.2493	0.18710
493	27430	2.1825	0.26444	0.0000	0.00000	2.2511	0.18590
494	27472	2.1827	0.26424	0.0000	0.00000	2.2537	0.18370
495	27513	2.1820	0.26322	0.0000	0.00000	2.2531	0.18410
496	27555	2.1813	0.26486	0.0000	0.00000	2.2529	0.18380
497	27597	2.1836	0.26196	0.0000	0.00000	2.2479	0.18870
498	27638	2.1800	0.26592	0.0000	0.00000	2.2490	0.18700
499	27680	2.1814	0.26388	0.0000	0.00000	2.2501	0.18660
