epoch	time	train_nll	train_acc	valid_nll	valid_acc	test_nll	test_acc
390	16295	1.6450	0.81544	0.0000	0.00000	1.6047	0.85640
391	16336	1.6477	0.81274	0.0000	0.00000	1.6085	0.85210
392	16378	1.6477	0.81200	0.0000	0.00000	1.6060	0.85420
393	16420	1.6476	0.81282	0.0000	0.00000	1.6060	0.85540
394	16461	1.6492	0.81112	0.0000	0.00000	1.6092	0.85160
395	16503	1.6489	0.81160	0.0000	0.00000	1.6024	0.85730
396	16545	1.6440	0.81648	0.0000	0.00000	1.6037	0.85710
397	16587	1.6466	0.81358	0.0000	0.00000	1.6049	0.85580
398	16628	1.6455	0.81504	0.0000	0.00000	1.6048	0.85550
399	16670	1.6450	0.81540	0.0000	0.00000	1.6050	0.85560
400	16712	1.6467	0.81352	0.0000	0.00000	1.6043	0.85650
401	16753	1.6436	0.81686	0.0000	0.00000	1.5998	0.86110
402	16795	1.6437	0.81656	0.0000	0.00000	1.6016	0.85890
403	16837	1.6448	0.81608	0.0000	0.00000	1.6044	0.85580
404	16879	1.6435	0.81662	0.0000	0.00000	1.6049	0.85550
405	16921	1.6469	0.81304	0.0000	0.00000	1.6133	0.84810
406	16962	1.6434	0.81676	0.0000	0.00000	1.6051	0.85500
407	17004	1.6447	0.81542	0.0000	0.00000	1.6051	0.85610
408	17046	1.6453	0.81492	0.0000	0.00000	1.6029	0.85790
409	17087	1.6433	0.81712	0.0000	0.00000	1.6041	0.85670
410	17129	1.6416	0.81904	0.0000	0.00000	1.6040	0.85640
411	17171	1.6436	0.81708	0.0000	0.00000	1.6043	0.85660
412	17213	1.6443	0.81624	0.0000	0.00000	1.6009	0.86000
413	17254	1.6423	0.81824	0.0000	0.00000	1.5989	0.86110
414	17296	1.6454	0.81498	0.0000	0.00000	1.6034	0.85710
415	17338	1.6426	0.81820	0.0000	0.00000	1.5997	0.86140
416	17379	1.6402	0.82020	0.0000	0.00000	1.6032	0.85740
417	17421	1.6421	0.81816	0.0000	0.00000	1.6002	0.86080
418	17463	1.6414	0.81836	0.0000	0.00000	1.5998	0.86020
419	17505	1.6408	0.81940	0.0000	0.00000	1.6035	0.85690
420	17547	1.6416	0.81880	0.0000	0.00000	1.6013	0.85880
421	17588	1.6425	0.81774	0.0000	0.00000	1.5970	0.86370
422	17630	1.6409	0.81932	0.0000	0.00000	1.6047	0.85650
423	17672	1.6408	0.81956	0.0000	0.00000	1.6022	0.85880
424	17713	1.6402	0.82024	0.0000	0.00000	1.6060	0.85530
425	17755	1.6406	0.81946	0.0000	0.00000	1.6050	0.85650
426	17797	1.6403	0.82016	0.0000	0.00000	1.6015	0.85910
427	17838	1.6410	0.81986	0.0000	0.00000	1.6009	0.85950
428	17880	1.6403	0.82050	0.0000	0.00000	1.6039	0.85610
429	17922	1.6396	0.82084	0.0000	0.00000	1.5982	0.86180
430	17963	1.6394	0.82126	0.0000	0.00000	1.6031	0.85740
431	18005	1.6412	0.81918	0.0000	0.00000	1.6039	0.85750
432	18047	1.6402	0.82018	0.0000	0.00000	1.6039	0.85650
433	18088	1.6383	0.82212	0.0000	0.00000	1.5982	0.86210
434	18130	1.6401	0.82052	0.0000	0.00000	1.6004	0.86040
435	18172	1.6396	0.82052	0.0000	0.00000	1.5979	0.86270
436	18214	1.6385	0.82210	0.0000	0.00000	1.6002	0.86050
437	18255	1.6388	0.82170	0.0000	0.00000	1.6023	0.85800
438	18297	1.6388	0.82142	0.0000	0.00000	1.6006	0.86090
439	18339	1.6373	0.82364	0.0000	0.00000	1.5991	0.86100
440	18381	1.6390	0.82086	0.0000	0.00000	1.6041	0.85530
441	18422	1.6384	0.82234	0.0000	0.00000	1.6006	0.86010
442	18464	1.6373	0.82278	0.0000	0.00000	1.6009	0.86040
443	18506	1.6389	0.82108	0.0000	0.00000	1.6014	0.85900
444	18548	1.6375	0.82292	0.0000	0.00000	1.5993	0.86110
445	18589	1.6391	0.82138	0.0000	0.00000	1.6016	0.85850
446	18631	1.6352	0.82544	0.0000	0.00000	1.6013	0.85960
447	18673	1.6394	0.82082	0.0000	0.00000	1.6007	0.85990
448	18715	1.6353	0.82530	0.0000	0.00000	1.6007	0.86030
449	18757	1.6372	0.82320	0.0000	0.00000	1.5991	0.86100
450	18799	1.6364	0.82416	0.0000	0.00000	1.5951	0.86580
451	18840	1.6344	0.82584	0.0000	0.00000	1.5989	0.86230
452	18882	1.6373	0.82312	0.0000	0.00000	1.5968	0.86430
453	18924	1.6340	0.82684	0.0000	0.00000	1.5994	0.86170
454	18965	1.6380	0.82320	0.0000	0.00000	1.6012	0.85920
455	19007	1.6358	0.82470	0.0000	0.00000	1.5952	0.86600
456	19049	1.6345	0.82608	0.0000	0.00000	1.5979	0.86300
457	19091	1.6355	0.82534	0.0000	0.00000	1.5988	0.86240
458	19133	1.6343	0.82618	0.0000	0.00000	1.5998	0.86110
459	19175	1.6372	0.82300	0.0000	0.00000	1.5979	0.86250
460	19217	1.6353	0.82498	0.0000	0.00000	1.6040	0.85590
461	19259	1.6360	0.82404	0.0000	0.00000	1.5958	0.86530
462	19301	1.6362	0.82376	0.0000	0.00000	1.6008	0.85940
463	19343	1.6366	0.82356	0.0000	0.00000	1.5957	0.86430
464	19385	1.6367	0.82390	0.0000	0.00000	1.5980	0.86220
465	19427	1.6336	0.82658	0.0000	0.00000	1.5965	0.86380
466	19469	1.6344	0.82582	0.0000	0.00000	1.6019	0.85930
467	19511	1.6334	0.82716	0.0000	0.00000	1.5978	0.86260
468	19553	1.6338	0.82656	0.0000	0.00000	1.5963	0.86420
469	19595	1.6338	0.82680	0.0000	0.00000	1.5934	0.86770
470	19637	1.6311	0.82928	0.0000	0.00000	1.5910	0.86920
471	19679	1.6306	0.83028	0.0000	0.00000	1.5930	0.86730
472	19721	1.6337	0.82682	0.0000	0.00000	1.5964	0.86410
473	19763	1.6344	0.82632	0.0000	0.00000	1.6020	0.85920
474	19805	1.6336	0.82656	0.0000	0.00000	1.5940	0.86600
475	19847	1.6335	0.82694	0.0000	0.00000	1.5964	0.86370
476	19889	1.6345	0.82622	0.0000	0.00000	1.5966	0.86340
477	19931	1.6309	0.82964	0.0000	0.00000	1.5932	0.86680
478	19973	1.6320	0.82860	0.0000	0.00000	1.6028	0.85750
479	20015	1.6362	0.82408	0.0000	0.00000	1.5951	0.86620
480	20056	1.6335	0.82690	0.0000	0.00000	1.6049	0.85500
481	20098	1.6357	0.82478	0.0000	0.00000	1.5959	0.86600
482	20140	1.6309	0.82932	0.0000	0.00000	1.5954	0.86510
483	20182	1.6335	0.82668	0.0000	0.00000	1.5960	0.86400
484	20224	1.6327	0.82804	0.0000	0.00000	1.5938	0.86690
485	20266	1.6301	0.83034	0.0000	0.00000	1.5938	0.86690
486	20309	1.6342	0.82630	0.0000	0.00000	1.5956	0.86440
487	20350	1.6303	0.82998	0.0000	0.00000	1.5939	0.86570
488	20392	1.6299	0.83100	0.0000	0.00000	1.5987	0.86180
489	20434	1.6302	0.83060	0.0000	0.00000	1.5968	0.86430
490	20476	1.6313	0.82930	0.0000	0.00000	1.5950	0.86540
491	20518	1.6301	0.83070	0.0000	0.00000	1.5951	0.86590
492	20560	1.6325	0.82792	0.0000	0.00000	1.5968	0.86360
493	20602	1.6289	0.83206	0.0000	0.00000	1.5959	0.86510
494	20644	1.6291	0.83116	0.0000	0.00000	1.5932	0.86720
495	20686	1.6297	0.83084	0.0000	0.00000	1.5920	0.86830
496	20728	1.6282	0.83198	0.0000	0.00000	1.5921	0.86790
497	20770	1.6292	0.83104	0.0000	0.00000	1.5929	0.86750
498	20812	1.6279	0.83260	0.0000	0.00000	1.5913	0.86970
499	20854	1.6298	0.83086	0.0000	0.00000	1.6085	0.85250
